event_date,site_id,rule_id,rule_name,records_evaluated,records_failed
2026-07-07,SITE-04,DQ-04,referential_integrity,14702,18
2026-07-07,SITE-05,DQ-01,required_field_completeness,13455,41
2026-07-07,SITE-05,DQ-02,identifier_conformance,7832,26
2026-07-07,SITE-05,DQ-03,terminology_mapping,10683,27
2026-07-07,SITE-05,DQ-04,referential_integrity,10070,29
2026-07-07,SITE-06,DQ-01,required_field_completeness,12963,11
2026-07-07,SITE-06,DQ-02,identifier_conformance,12066,37
2026-07-07,SITE-06,DQ-03,terminology_mapping,10623,37
2026-07-07,SITE-06,DQ-04,referential_integrity,7339,11
2026-07-08,SITE-01,DQ-01,required_field_completeness,6682,7
2026-07-08,SITE-01,DQ-02,identifier_conformance,9337,9
2026-07-08,SITE-01,DQ-03,terminology_mapping,3754,35
2026-07-08,SITE-01,DQ-04,referential_integrity,4364,19
2026-07-08,SITE-02,DQ-01,required_field_completeness,3981,13
2026-07-08,SITE-02,DQ-02,identifier_conformance,11613,8
2026-07-08,SITE-02,DQ-03,terminology_mapping,11056,3
2026-07-08,SITE-02,DQ-04,referential_integrity,6208,22
2026-07-08,SITE-03,DQ-01,required_field_completeness,3708,45
2026-07-08,SITE-03,DQ-02,identifier_conformance,4376,27
2026-07-08,SITE-03,DQ-03,terminology_mapping,8663,32
2026-07-08,SITE-03,DQ-04,referential_integrity,11544,41
2026-07-08,SITE-04,DQ-01,required_field_completeness,14119,17
2026-07-08,SITE-04,DQ-02,identifier_conformance,13179,8
2026-07-08,SITE-04,DQ-03,terminology_mapping,4059,45
2026-07-08,SITE-04,DQ-04,referential_integrity,13309,17
2026-07-08,SITE-05,DQ-01,required_field_completeness,11288,25
2026-07-08,SITE-05,DQ-02,identifier_conformance,9422,32
2026-07-08,SITE-05,DQ-03,terminology_mapping,5300,28
2026-07-08,SITE-05,DQ-04,referential_integrity,10507,32
2026-07-08,SITE-06,DQ-01,required_field_completeness,7173,14
2026-07-08,SITE-06,DQ-02,identifier_conformance,6094,33
2026-07-08,SITE-06,DQ-03,terminology_mapping,11465,19
2026-07-08,SITE-06,DQ-04,referential_integrity,7305,39
2026-07-09,SITE-01,DQ-01,required_field_completeness,4451,7
2026-07-09,SITE-01,DQ-02,identifier_conformance,13553,17
2026-07-09,SITE-01,DQ-03,terminology_mapping,4400,13
2026-07-09,SITE-01,DQ-04,referential_integrity,8920,34
2026-07-09,SITE-02,DQ-01,required_field_completeness,10015,8
2026-07-09,SITE-02,DQ-02,identifier_conformance,7224,2
2026-07-09,SITE-02,DQ-03,terminology_mapping,14784,39
2026-07-09,SITE-02,DQ-04,referential_integrity,7810,4
2026-07-09,SITE-03,DQ-01,required_field_completeness,8962,17
2026-07-09,SITE-03,DQ-02,identifier_conformance,11401,31
2026-07-09,SITE-03,DQ-03,terminology_mapping,6713,34
2026-07-09,SITE-03,DQ-04,referential_integrity,13771,13
2026-07-09,SITE-04,DQ-01,required_field_completeness,7616,7
2026-07-09,SITE-04,DQ-02,identifier_conformance,14074,8
2026-07-09,SITE-04,DQ-03,terminology_mapping,4069,9
2026-07-09,SITE-04,DQ-04,referential_integrity,4879,4
2026-07-09,SITE-05,DQ-01,required_field_completeness,12388,3
2026-07-09,SITE-05,DQ-02,identifier_conformance,6710,18
2026-07-09,SITE-05,DQ-03,terminology_mapping,13149,30
2026-07-09,SITE-05,DQ-04,referential_integrity,8870,11
2026-07-09,SITE-06,DQ-01,required_field_completeness,11073,45
2026-07-09,SITE-06,DQ-02,identifier_conformance,12584,41
2026-07-09,SITE-06,DQ-03,terminology_mapping,7303,30
2026-07-09,SITE-06,DQ-04,referential_integrity,12317,14
2026-07-10,SITE-01,DQ-01,required_field_completeness,10545,35
2026-07-10,SITE-01,DQ-02,identifier_conformance,7567,3
2026-07-10,SITE-01,DQ-03,terminology_mapping,5198,10
2026-07-10,SITE-01,DQ-04,referential_integrity,4850,34
2026-07-10,SITE-02,DQ-01,required_field_completeness,7151,13
2026-07-10,SITE-02,DQ-02,identifier_conformance,13725,37
2026-07-10,SITE-02,DQ-03,terminology_mapping,7644,20
2026-07-10,SITE-02,DQ-04,referential_integrity,3626,25
2026-07-10,SITE-03,DQ-01,required_field_completeness,10598,45
2026-07-10,SITE-03,DQ-02,identifier_conformance,10914,18
2026-07-10,SITE-03,DQ-03,terminology_mapping,3661,33
2026-07-10,SITE-03,DQ-04,referential_integrity,10043,18
2026-07-10,SITE-04,DQ-01,required_field_completeness,5536,27
2026-07-10,SITE-04,DQ-02,identifier_conformance,14290,22
2026-07-10,SITE-04,DQ-03,terminology_mapping,14769,28
2026-07-10,SITE-04,DQ-04,referential_integrity,8692,6
2026-07-10,SITE-05,DQ-01,required_field_completeness,12103,24
2026-07-10,SITE-05,DQ-02,identifier_conformance,9910,16
2026-07-10,SITE-05,DQ-03,terminology_mapping,9301,2
2026-07-10,SITE-05,DQ-04,referential_integrity,11389,21
2026-07-10,SITE-06,DQ-01,required_field_completeness,11886,11
2026-07-10,SITE-06,DQ-02,identifier_conformance,11007,39
2026-07-10,SITE-06,DQ-03,terminology_mapping,7654,27
2026-07-10,SITE-06,DQ-04,referential_integrity,3788,17
2026-07-11,SITE-01,DQ-01,required_field_completeness,8732,40
2026-07-11,SITE-01,DQ-02,identifier_conformance,12031,29
2026-07-11,SITE-01,DQ-03,terminology_mapping,14703,36
2026-07-11,SITE-01,DQ-04,referential_integrity,10465,35
2026-07-11,SITE-02,DQ-01,required_field_completeness,9541,37
2026-07-11,SITE-02,DQ-02,identifier_conformance,5220,33
2026-07-11,SITE-02,DQ-03,terminology_mapping,11562,40
2026-07-11,SITE-02,DQ-04,referential_integrity,7644,21
2026-07-11,SITE-03,DQ-01,required_field_completeness,10530,40
2026-07-11,SITE-03,DQ-02,identifier_conformance,11363,7
2026-07-11,SITE-03,DQ-03,terminology_mapping,9319,11
2026-07-11,SITE-03,DQ-04,referential_integrity,12891,42
2026-07-11,SITE-04,DQ-01,required_field_completeness,5437,27
2026-07-11,SITE-04,DQ-02,identifier_conformance,7130,10
2026-07-11,SITE-04,DQ-03,terminology_mapping,3906,10
2026-07-11,SITE-04,DQ-04,referential_integrity,12631,21
2026-07-11,SITE-05,DQ-01,required_field_completeness,9527,2
2026-07-11,SITE-05,DQ-02,identifier_conformance,11622,44
2026-07-11,SITE-05,DQ-03,terminology_mapping,6298,4
2026-07-11,SITE-05,DQ-04,referential_integrity,12482,31
2026-07-11,SITE-06,DQ-01,required_field_completeness,4605,30
2026-07-11,SITE-06,DQ-02,identifier_conformance,7318,3
2026-07-11,SITE-06,DQ-03,terminology_mapping,11764,16
2026-07-11,SITE-06,DQ-04,referential_integrity,11137,34
2026-07-12,SITE-01,DQ-01,required_field_completeness,3786,38
2026-07-12,SITE-01,DQ-02,identifier_conformance,13389,13
2026-07-12,SITE-01,DQ-03,terminology_mapping,12104,35
2026-07-12,SITE-01,DQ-04,referential_integrity,6529,16
2026-07-12,SITE-02,DQ-01,required_field_completeness,4613,14
2026-07-12,SITE-02,DQ-02,identifier_conformance,8209,35
2026-07-12,SITE-02,DQ-03,terminology_mapping,13264,33
2026-07-12,SITE-02,DQ-04,referential_integrity,11041,28
2026-07-12,SITE-03,DQ-01,required_field_completeness,13921,42
2026-07-12,SITE-03,DQ-02,identifier_conformance,12740,39
2026-07-12,SITE-03,DQ-03,terminology_mapping,14077,32
2026-07-12,SITE-03,DQ-04,referential_integrity,10234,31
2026-07-12,SITE-04,DQ-01,required_field_completeness,12208,25
2026-07-12,SITE-04,DQ-02,identifier_conformance,6775,7
2026-07-12,SITE-04,DQ-03,terminology_mapping,14805,37
2026-07-12,SITE-04,DQ-04,referential_integrity,12147,17
2026-07-12,SITE-05,DQ-01,required_field_completeness,13095,8
2026-07-12,SITE-05,DQ-02,identifier_conformance,4636,44
2026-07-12,SITE-05,DQ-03,terminology_mapping,8210,17
2026-07-12,SITE-05,DQ-04,referential_integrity,13929,41
2026-07-12,SITE-06,DQ-01,required_field_completeness,5971,37
2026-07-12,SITE-06,DQ-02,identifier_conformance,10651,40
2026-07-12,SITE-06,DQ-03,terminology_mapping,9287,29
2026-07-12,SITE-06,DQ-04,referential_integrity,7423,13
