event_date,site_id,rule_id,rule_name,records_evaluated,records_failed,rule_fail_pct
2026-07-03,SITE-03,DQ-04,referential_integrity,12835,20,0.156
2026-07-03,SITE-04,DQ-01,required_field_completeness,7548,43,0.57
2026-07-03,SITE-04,DQ-02,identifier_conformance,9931,12,0.121
2026-07-03,SITE-04,DQ-03,terminology_mapping,7187,44,0.612
2026-07-03,SITE-04,DQ-04,referential_integrity,3954,17,0.43
2026-07-03,SITE-05,DQ-01,required_field_completeness,9511,9,0.095
2026-07-03,SITE-05,DQ-02,identifier_conformance,10612,10,0.094
2026-07-03,SITE-05,DQ-03,terminology_mapping,12462,20,0.16
2026-07-03,SITE-05,DQ-04,referential_integrity,11985,40,0.334
2026-07-03,SITE-06,DQ-01,required_field_completeness,12560,4,0.032
2026-07-03,SITE-06,DQ-02,identifier_conformance,14610,12,0.082
2026-07-03,SITE-06,DQ-03,terminology_mapping,12637,37,0.293
2026-07-03,SITE-06,DQ-04,referential_integrity,13267,17,0.128
2026-07-04,SITE-01,DQ-01,required_field_completeness,8298,9,0.108
2026-07-04,SITE-01,DQ-02,identifier_conformance,12928,30,0.232
2026-07-04,SITE-01,DQ-03,terminology_mapping,8615,8,0.093
2026-07-04,SITE-01,DQ-04,referential_integrity,8303,3,0.036
2026-07-04,SITE-02,DQ-01,required_field_completeness,12916,27,0.209
2026-07-04,SITE-02,DQ-02,identifier_conformance,11992,31,0.259
2026-07-04,SITE-02,DQ-03,terminology_mapping,11220,13,0.116
2026-07-04,SITE-02,DQ-04,referential_integrity,13518,7,0.052
2026-07-04,SITE-03,DQ-01,required_field_completeness,14869,16,0.108
2026-07-04,SITE-03,DQ-02,identifier_conformance,14679,19,0.129
2026-07-04,SITE-03,DQ-03,terminology_mapping,6827,2,0.029
2026-07-04,SITE-03,DQ-04,referential_integrity,6668,44,0.66
2026-07-04,SITE-04,DQ-01,required_field_completeness,4806,13,0.27
2026-07-04,SITE-04,DQ-02,identifier_conformance,12077,13,0.108
2026-07-04,SITE-04,DQ-03,terminology_mapping,13087,43,0.329
2026-07-04,SITE-04,DQ-04,referential_integrity,14714,40,0.272
2026-07-04,SITE-05,DQ-01,required_field_completeness,13734,32,0.233
2026-07-04,SITE-05,DQ-02,identifier_conformance,11219,41,0.365
2026-07-04,SITE-05,DQ-03,terminology_mapping,5807,20,0.344
2026-07-04,SITE-05,DQ-04,referential_integrity,11801,31,0.263
2026-07-04,SITE-06,DQ-01,required_field_completeness,12101,35,0.289
2026-07-04,SITE-06,DQ-02,identifier_conformance,7028,19,0.27
2026-07-04,SITE-06,DQ-03,terminology_mapping,5144,39,0.758
2026-07-04,SITE-06,DQ-04,referential_integrity,8406,41,0.488
2026-07-05,SITE-01,DQ-01,required_field_completeness,7911,37,0.468
2026-07-05,SITE-01,DQ-02,identifier_conformance,6916,20,0.289
2026-07-05,SITE-01,DQ-03,terminology_mapping,8550,25,0.292
2026-07-05,SITE-01,DQ-04,referential_integrity,10584,33,0.312
2026-07-05,SITE-02,DQ-01,required_field_completeness,12497,13,0.104
2026-07-05,SITE-02,DQ-02,identifier_conformance,9333,11,0.118
2026-07-05,SITE-02,DQ-03,terminology_mapping,11757,33,0.281
2026-07-05,SITE-02,DQ-04,referential_integrity,11997,23,0.192
2026-07-05,SITE-03,DQ-01,required_field_completeness,13678,12,0.088
2026-07-05,SITE-03,DQ-02,identifier_conformance,9801,30,0.306
2026-07-05,SITE-03,DQ-03,terminology_mapping,4924,9,0.183
2026-07-05,SITE-03,DQ-04,referential_integrity,3784,22,0.581
2026-07-05,SITE-04,DQ-01,required_field_completeness,13187,41,0.311
2026-07-05,SITE-04,DQ-02,identifier_conformance,7265,29,0.399
2026-07-05,SITE-04,DQ-03,terminology_mapping,11467,40,0.349
2026-07-05,SITE-04,DQ-04,referential_integrity,13890,45,0.324
2026-07-05,SITE-05,DQ-01,required_field_completeness,12484,25,0.2
2026-07-05,SITE-05,DQ-02,identifier_conformance,14429,37,0.256
2026-07-05,SITE-05,DQ-03,terminology_mapping,7902,7,0.089
2026-07-05,SITE-05,DQ-04,referential_integrity,14558,37,0.254
2026-07-05,SITE-06,DQ-01,required_field_completeness,4318,29,0.672
2026-07-05,SITE-06,DQ-02,identifier_conformance,11365,32,0.282
2026-07-05,SITE-06,DQ-03,terminology_mapping,6225,27,0.434
2026-07-05,SITE-06,DQ-04,referential_integrity,11878,41,0.345
2026-07-06,SITE-01,DQ-01,required_field_completeness,9366,21,0.224
2026-07-06,SITE-01,DQ-02,identifier_conformance,6210,3,0.048
2026-07-06,SITE-01,DQ-03,terminology_mapping,6019,13,0.216
2026-07-06,SITE-01,DQ-04,referential_integrity,6481,12,0.185
2026-07-06,SITE-02,DQ-01,required_field_completeness,12780,35,0.274
2026-07-06,SITE-02,DQ-02,identifier_conformance,7135,20,0.28
2026-07-06,SITE-02,DQ-03,terminology_mapping,4954,43,0.868
2026-07-06,SITE-02,DQ-04,referential_integrity,10907,2,0.018
2026-07-06,SITE-03,DQ-01,required_field_completeness,12493,14,0.112
2026-07-06,SITE-03,DQ-02,identifier_conformance,10846,6,0.055
2026-07-06,SITE-03,DQ-03,terminology_mapping,13947,31,0.222
2026-07-06,SITE-03,DQ-04,referential_integrity,6182,24,0.388
2026-07-06,SITE-04,DQ-01,required_field_completeness,9551,30,0.314
2026-07-06,SITE-04,DQ-02,identifier_conformance,8185,9,0.11
2026-07-06,SITE-04,DQ-03,terminology_mapping,13549,36,0.266
2026-07-06,SITE-04,DQ-04,referential_integrity,11224,37,0.33
2026-07-06,SITE-05,DQ-01,required_field_completeness,3558,38,1.068
2026-07-06,SITE-05,DQ-02,identifier_conformance,13319,29,0.218
2026-07-06,SITE-05,DQ-03,terminology_mapping,8798,14,0.159
2026-07-06,SITE-05,DQ-04,referential_integrity,13312,45,0.338
2026-07-06,SITE-06,DQ-01,required_field_completeness,7943,23,0.29
2026-07-06,SITE-06,DQ-02,identifier_conformance,12469,34,0.273
2026-07-06,SITE-06,DQ-03,terminology_mapping,13158,4,0.03
2026-07-06,SITE-06,DQ-04,referential_integrity,14115,17,0.12
2026-07-07,SITE-01,DQ-01,required_field_completeness,11488,24,0.209
2026-07-07,SITE-01,DQ-02,identifier_conformance,8218,33,0.402
2026-07-07,SITE-01,DQ-03,terminology_mapping,6111,30,0.491
2026-07-07,SITE-01,DQ-04,referential_integrity,7297,15,0.206
2026-07-07,SITE-02,DQ-01,required_field_completeness,10668,16,0.15
2026-07-07,SITE-02,DQ-02,identifier_conformance,10413,24,0.23
2026-07-07,SITE-02,DQ-03,terminology_mapping,13353,19,0.142
2026-07-07,SITE-02,DQ-04,referential_integrity,11138,41,0.368
2026-07-07,SITE-03,DQ-01,required_field_completeness,13953,32,0.229
2026-07-07,SITE-03,DQ-02,identifier_conformance,13908,13,0.093
2026-07-07,SITE-03,DQ-03,terminology_mapping,7385,41,0.555
2026-07-07,SITE-03,DQ-04,referential_integrity,14665,36,0.245
2026-07-07,SITE-04,DQ-01,required_field_completeness,8988,25,0.278
2026-07-07,SITE-04,DQ-02,identifier_conformance,7671,29,0.378
2026-07-07,SITE-04,DQ-03,terminology_mapping,10655,33,0.31
2026-07-07,SITE-04,DQ-04,referential_integrity,14702,18,0.122
2026-07-07,SITE-05,DQ-01,required_field_completeness,13455,41,0.305
2026-07-07,SITE-05,DQ-02,identifier_conformance,7832,26,0.332
2026-07-07,SITE-05,DQ-03,terminology_mapping,10683,27,0.253
2026-07-07,SITE-05,DQ-04,referential_integrity,10070,29,0.288
2026-07-07,SITE-06,DQ-01,required_field_completeness,12963,11,0.085
2026-07-07,SITE-06,DQ-02,identifier_conformance,12066,37,0.307
2026-07-07,SITE-06,DQ-03,terminology_mapping,10623,37,0.348
2026-07-07,SITE-06,DQ-04,referential_integrity,7339,11,0.15
2026-07-08,SITE-01,DQ-01,required_field_completeness,6682,7,0.105
2026-07-08,SITE-01,DQ-02,identifier_conformance,9337,9,0.096
2026-07-08,SITE-01,DQ-03,terminology_mapping,3754,35,0.932
2026-07-08,SITE-01,DQ-04,referential_integrity,4364,19,0.435
2026-07-08,SITE-02,DQ-01,required_field_completeness,3981,13,0.327
2026-07-08,SITE-02,DQ-02,identifier_conformance,11613,8,0.069
2026-07-08,SITE-02,DQ-03,terminology_mapping,11056,3,0.027
2026-07-08,SITE-02,DQ-04,referential_integrity,6208,22,0.354
2026-07-08,SITE-03,DQ-01,required_field_completeness,3708,45,1.214
2026-07-08,SITE-03,DQ-02,identifier_conformance,4376,27,0.617
2026-07-08,SITE-03,DQ-03,terminology_mapping,8663,32,0.369
2026-07-08,SITE-03,DQ-04,referential_integrity,11544,41,0.355
2026-07-08,SITE-04,DQ-01,required_field_completeness,14119,17,0.12
2026-07-08,SITE-04,DQ-02,identifier_conformance,13179,8,0.061
2026-07-08,SITE-04,DQ-03,terminology_mapping,4059,45,1.109
2026-07-08,SITE-04,DQ-04,referential_integrity,13309,17,0.128
2026-07-08,SITE-05,DQ-01,required_field_completeness,11288,25,0.221
2026-07-08,SITE-05,DQ-02,identifier_conformance,9422,32,0.34
2026-07-08,SITE-05,DQ-03,terminology_mapping,5300,28,0.528
2026-07-08,SITE-05,DQ-04,referential_integrity,10507,32,0.305
2026-07-08,SITE-06,DQ-01,required_field_completeness,7173,14,0.195
2026-07-08,SITE-06,DQ-02,identifier_conformance,6094,33,0.542
2026-07-08,SITE-06,DQ-03,terminology_mapping,11465,19,0.166
2026-07-08,SITE-06,DQ-04,referential_integrity,7305,39,0.534
2026-07-09,SITE-01,DQ-01,required_field_completeness,4451,7,0.157
2026-07-09,SITE-01,DQ-02,identifier_conformance,13553,17,0.125
2026-07-09,SITE-01,DQ-03,terminology_mapping,4400,13,0.295
2026-07-09,SITE-01,DQ-04,referential_integrity,8920,34,0.381
2026-07-09,SITE-02,DQ-01,required_field_completeness,10015,8,0.08
2026-07-09,SITE-02,DQ-02,identifier_conformance,7224,2,0.028
2026-07-09,SITE-02,DQ-03,terminology_mapping,14784,39,0.264
2026-07-09,SITE-02,DQ-04,referential_integrity,7810,4,0.051
2026-07-09,SITE-03,DQ-01,required_field_completeness,8962,17,0.19
2026-07-09,SITE-03,DQ-02,identifier_conformance,11401,31,0.272
2026-07-09,SITE-03,DQ-03,terminology_mapping,6713,34,0.506
2026-07-09,SITE-03,DQ-04,referential_integrity,13771,13,0.094
2026-07-09,SITE-04,DQ-01,required_field_completeness,7616,7,0.092
2026-07-09,SITE-04,DQ-02,identifier_conformance,14074,8,0.057
2026-07-09,SITE-04,DQ-03,terminology_mapping,4069,9,0.221
2026-07-09,SITE-04,DQ-04,referential_integrity,4879,4,0.082
2026-07-09,SITE-05,DQ-01,required_field_completeness,12388,3,0.024
2026-07-09,SITE-05,DQ-02,identifier_conformance,6710,18,0.268
2026-07-09,SITE-05,DQ-03,terminology_mapping,13149,30,0.228
2026-07-09,SITE-05,DQ-04,referential_integrity,8870,11,0.124
2026-07-09,SITE-06,DQ-01,required_field_completeness,11073,45,0.406
2026-07-09,SITE-06,DQ-02,identifier_conformance,12584,41,0.326
2026-07-09,SITE-06,DQ-03,terminology_mapping,7303,30,0.411
2026-07-09,SITE-06,DQ-04,referential_integrity,12317,14,0.114
2026-07-10,SITE-01,DQ-01,required_field_completeness,10545,35,0.332
2026-07-10,SITE-01,DQ-02,identifier_conformance,7567,3,0.04
2026-07-10,SITE-01,DQ-03,terminology_mapping,5198,10,0.192
2026-07-10,SITE-01,DQ-04,referential_integrity,4850,34,0.701
2026-07-10,SITE-02,DQ-01,required_field_completeness,7151,13,0.182
2026-07-10,SITE-02,DQ-02,identifier_conformance,13725,37,0.27
2026-07-10,SITE-02,DQ-03,terminology_mapping,7644,20,0.262
2026-07-10,SITE-02,DQ-04,referential_integrity,3626,25,0.689
2026-07-10,SITE-03,DQ-01,required_field_completeness,10598,45,0.425
2026-07-10,SITE-03,DQ-02,identifier_conformance,10914,18,0.165
2026-07-10,SITE-03,DQ-03,terminology_mapping,3661,33,0.901
2026-07-10,SITE-03,DQ-04,referential_integrity,10043,18,0.179
2026-07-10,SITE-04,DQ-01,required_field_completeness,5536,27,0.488
2026-07-10,SITE-04,DQ-02,identifier_conformance,14290,22,0.154
2026-07-10,SITE-04,DQ-03,terminology_mapping,14769,28,0.19
2026-07-10,SITE-04,DQ-04,referential_integrity,8692,6,0.069
2026-07-10,SITE-05,DQ-01,required_field_completeness,12103,24,0.198
2026-07-10,SITE-05,DQ-02,identifier_conformance,9910,16,0.161
2026-07-10,SITE-05,DQ-03,terminology_mapping,9301,2,0.022
2026-07-10,SITE-05,DQ-04,referential_integrity,11389,21,0.184
2026-07-10,SITE-06,DQ-01,required_field_completeness,11886,11,0.093
2026-07-10,SITE-06,DQ-02,identifier_conformance,11007,39,0.354
2026-07-10,SITE-06,DQ-03,terminology_mapping,7654,27,0.353
2026-07-10,SITE-06,DQ-04,referential_integrity,3788,17,0.449
2026-07-11,SITE-01,DQ-01,required_field_completeness,8732,40,0.458
2026-07-11,SITE-01,DQ-02,identifier_conformance,12031,29,0.241
2026-07-11,SITE-01,DQ-03,terminology_mapping,14703,36,0.245
2026-07-11,SITE-01,DQ-04,referential_integrity,10465,35,0.334
2026-07-11,SITE-02,DQ-01,required_field_completeness,9541,37,0.388
2026-07-11,SITE-02,DQ-02,identifier_conformance,5220,33,0.632
2026-07-11,SITE-02,DQ-03,terminology_mapping,11562,40,0.346
2026-07-11,SITE-02,DQ-04,referential_integrity,7644,21,0.275
2026-07-11,SITE-03,DQ-01,required_field_completeness,10530,40,0.38
2026-07-11,SITE-03,DQ-02,identifier_conformance,11363,7,0.062
2026-07-11,SITE-03,DQ-03,terminology_mapping,9319,11,0.118
2026-07-11,SITE-03,DQ-04,referential_integrity,12891,42,0.326
2026-07-11,SITE-04,DQ-01,required_field_completeness,5437,27,0.497
2026-07-11,SITE-04,DQ-02,identifier_conformance,7130,10,0.14
2026-07-11,SITE-04,DQ-03,terminology_mapping,3906,10,0.256
2026-07-11,SITE-04,DQ-04,referential_integrity,12631,21,0.166
2026-07-11,SITE-05,DQ-01,required_field_completeness,9527,2,0.021
2026-07-11,SITE-05,DQ-02,identifier_conformance,11622,44,0.379
2026-07-11,SITE-05,DQ-03,terminology_mapping,6298,4,0.064
2026-07-11,SITE-05,DQ-04,referential_integrity,12482,31,0.248
2026-07-11,SITE-06,DQ-01,required_field_completeness,4605,30,0.651
2026-07-11,SITE-06,DQ-02,identifier_conformance,7318,3,0.041
2026-07-11,SITE-06,DQ-03,terminology_mapping,11764,16,0.136
2026-07-11,SITE-06,DQ-04,referential_integrity,11137,34,0.305
2026-07-12,SITE-01,DQ-01,required_field_completeness,3786,38,1.004
2026-07-12,SITE-01,DQ-02,identifier_conformance,13389,13,0.097
2026-07-12,SITE-01,DQ-03,terminology_mapping,12104,35,0.289
2026-07-12,SITE-01,DQ-04,referential_integrity,6529,16,0.245
2026-07-12,SITE-02,DQ-01,required_field_completeness,4613,14,0.303
2026-07-12,SITE-02,DQ-02,identifier_conformance,8209,35,0.426
2026-07-12,SITE-02,DQ-03,terminology_mapping,13264,33,0.249
2026-07-12,SITE-02,DQ-04,referential_integrity,11041,28,0.254
2026-07-12,SITE-03,DQ-01,required_field_completeness,13921,42,0.302
2026-07-12,SITE-03,DQ-02,identifier_conformance,12740,39,0.306
2026-07-12,SITE-03,DQ-03,terminology_mapping,14077,32,0.227
2026-07-12,SITE-03,DQ-04,referential_integrity,10234,31,0.303
2026-07-12,SITE-04,DQ-01,required_field_completeness,12208,25,0.205
2026-07-12,SITE-04,DQ-02,identifier_conformance,6775,7,0.103
2026-07-12,SITE-04,DQ-03,terminology_mapping,14805,37,0.25
2026-07-12,SITE-04,DQ-04,referential_integrity,12147,17,0.14
2026-07-12,SITE-05,DQ-01,required_field_completeness,13095,8,0.061
2026-07-12,SITE-05,DQ-02,identifier_conformance,4636,44,0.949
2026-07-12,SITE-05,DQ-03,terminology_mapping,8210,17,0.207
2026-07-12,SITE-05,DQ-04,referential_integrity,13929,41,0.294
2026-07-12,SITE-06,DQ-01,required_field_completeness,5971,37,0.62
2026-07-12,SITE-06,DQ-02,identifier_conformance,10651,40,0.376
2026-07-12,SITE-06,DQ-03,terminology_mapping,9287,29,0.312
2026-07-12,SITE-06,DQ-04,referential_integrity,7423,13,0.175
